decision_date,week_ending,cushing_mbbl,inv_z,state,price_date,F2,F3,spread,price_identity,relationship,release_date,report_id,source_url,sha256,knowledge_cutoff,inv_reference_n,inv_reference_mean,inv_reference_std,year,period_index,season_sin,season_cos,fitted_D1,fitted_D2,adjusted_spread,fitted_D1_no_year_fe,fitted_D2_no_year_fe
2019-06-19,2019-06-14,53.582,0.02881898069573643,Normal,2019-06-18,54.11,54.19,-0.0799999999999983,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-06-19,2019_06_19,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_06_19/csv/table9.csv,d8ea9173416baaa9101b20a03faa211193aeb9c6aaf5c9c63ecdbecbb465f8d4,2019-06-20T03:59:59+00:00,24,53.133541666666666,15.561214259034534,2019,232,0.30411483232751846,-0.9526353808033824,0.005686312326033227,-0.015585426979384198,-0.17754938514554208,-0.04500935906640213,0.1612850248272827
2019-06-26,2019-06-21,51.836,-0.021850783048685953,Normal,2019-06-25,57.89,57.8,0.09000000000000341,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-06-26,2019_06_26,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_06_26/csv/table9.csv,c28848a17af89c36f2089eb2414d4ff092f6a74a1f96cbae13a49a7de2a73e99,2019-06-27T03:59:59+00:00,24,52.18395833333333,15.924295827661709,2019,233,0.18771856543719884,-0.9822228566828406,0.030693062921755,0.013863577943518002,-0.025794867565363033,-0.02169971888150672,0.20957281819520227
2019-07-03,2019-06-28,52.5,0.07665461354728431,Normal,2019-07-02,56.34,56.28,0.060000000000002274,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-07-03,2019_07_03,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_07_03/pdf/table4.pdf,4830314aec71e723fc0d71b3fc205ecc60790ef1cb900198d88620e1a6215f51,2019-07-04T03:59:59+00:00,24,51.246500000000005,16.35257086289758,2019,234,0.0686147380021341,-0.9976432316860063,0.033554635041882885,0.008332330893343232,-0.07204401469670385,-0.024249684536888153,0.16466657487110026
2019-07-10,2019-07-05,52.178,0.10787754926651436,Normal,2019-07-09,57.94,57.91,0.030000000000001137,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-07-10,2019_07_10,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_07_10/csv/table9.csv,4c52771031392c2bc9c2df8760f83d105531dd4ef7fc806a681d702ca65d6944,2019-07-11T03:59:59+00:00,24,50.361625000000004,16.83737730741909,2019,235,-0.051478754770346045,-0.9986740898848305,0.04374857853773351,0.015447112180968836,-0.11606245680870347,-0.017116805282369658,0.1572166678746333
2019-07-17,2019-07-12,50.827,0.07290881417975974,Normal,2019-07-16,57.74,57.71,0.030000000000001137,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-07-17,2019_07_17,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_07_17/csv/table9.csv,d47bdf4ca6994b344b741eaa4a5c622f62e71cbe4f713063c9a9af17e34c1893,2019-07-18T03:59:59+00:00,24,49.56345833333334,17.330437765060154,2019,236,-0.17082974322534417,-0.985300562686109,0.06091630430061046,0.03476454356291908,-0.1276479987659313,-0.0006584257110808494,0.1863988427865456
2019-07-24,2019-07-19,50.398,0.07992828232930728,Normal,2019-07-23,56.85,56.89,-0.03999999999999915,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-07-24,2019_07_24,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_07_24/csv/table9.csv,ae3cabe8dbc0acde47844b8074c7045fb9593e8d249372477739bdd17bacf4b8,2019-07-25T03:59:59+00:00,24,48.98416666666666,17.688774137648817,2019,237,-0.287716767226167,-0.9577155432887803,0.0700292175517715,0.04219801613938723,-0.2066335363918793,0.007109293393139555,0.18669588721838426
2019-07-31,2019-07-26,48.865,0.014975896993320872,Normal,2019-07-30,58.11,58.11,0.0,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-07-31,2019_07_31,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_07_31/csv/table9.csv,5d9d707f173a34fdf255aeb77b3df00de6a1e7af96bb503a359565b87419a919,2019-08-01T03:59:59+00:00,24,48.59675000000001,17.91211572299356,2019,238,-0.40045390565126615,-0.9163169044870049,0.08658565753116998,0.0628154799705884,-0.1728894666976657,0.024874040676654444,0.22693800124591904
2019-08-07,2019-08-02,47.361,-0.05450983461177852,Normal,2019-08-06,53.59,53.53,0.060000000000002274,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-08-07,2019_08_07,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_08_07/csv/table9.csv,e29bd4c1738100194d59267480f34ee8ac5fd57f7b2bc7878c4e4171318aea51,2019-08-08T03:59:59+00:00,24,48.344208333333334,18.037265024482114,2019,239,-0.5074150932938452,-0.8617017599480683,0.10121791641485867,0.08161546603429276,-0.11632555721199545,0.04139920517388789,0.26634050435723045
2019-08-14,2019-08-09,44.821,-0.1927809319767795,Normal,2019-08-13,57.1,56.87,0.23000000000000398,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-08-14,2019_08_14,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_08_14/csv/table9.csv,d9c0bf5537bacdf9472e7ec410abb2c8db0ffb85b520f0b888488cf8e23df825,2019-08-15T03:59:59+00:00,24,48.30641666666667,18.079675364815085,2019,240,-0.6070575744291004,-0.794657851737625,0.12267261425688458,0.11275509043226212,0.05310775254990485,0.06722085029279107,0.3437851829675279
2019-08-21,2019-08-16,42.336,-0.32561328730195777,Normal,2019-08-20,56.13,55.8,0.3300000000000054,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-08-21,2019_08_21,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_08_21/csv/table9.csv,634ea5af9b8289035a4f459e4ecfcc7301572c76fe1318ff61d8c42903ed5045,2019-08-22T03:59:59+00:00,24,48.23654166666666,18.121317209008087,2019,241,-0.6979441547663433,-0.7161521883143935,0.14072507946466678,0.1398145880412388,0.15541863625016766,0.09004036675066815,0.41448779240164096
2019-08-28,2019-08-23,40.356,-0.433010429008828,Normal,2019-08-27,54.77,54.46,0.3100000000000023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-08-28,2019_08_28,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_08_28/csv/table9.csv,6dc955f882f448b7fc83de963953c8486ce62424400c624aea92f040bf2f39ac,2019-08-29T03:59:59+00:00,24,48.237291666666664,18.201158999119585,2019,242,-0.7787639308347605,-0.627317096874294,0.15263295286739997,0.15840589729788734,0.1405737628353802,0.10654325621111929,0.46649776759294653
2019-09-05,2019-08-30,40.126,-0.453032509879762,Normal,2019-09-04,56.1,55.8,0.30000000000000426,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-09-05,2019_09_05,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_09_05/csv/table9.csv,a667119e2f9b559d5c1935151671fd2c9f17beb0ba1e4576cb8f6c27dffff724,2019-09-06T03:59:59+00:00,24,48.38433333333333,18.2290081908805,2019,243,-0.8483511978123038,-0.5294338912181854,0.14993443377746474,0.1549079378984392,0.13849877728737492,0.10652009934214182,0.4625550771951184
2019-09-11,2019-09-06,39.328,-0.513765515143303,Normal,2019-09-10,57.29,57.0,0.28999999999999915,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-09-11,2019_09_11,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_09_11/csv/table9.csv,a1411601edd681c1ecb16d528b41da7f8fc8f8edbdfd67d707c9603dc4e107bb,2019-09-12T03:59:59+00:00,24,48.64183333333333,18.12856849828749,2019,244,-0.9057022630804714,-0.42391439070986087,0.15029087842002964,0.15775593424220713,0.13907937308351737,0.11116775064186228,0.48032684365189426
2019-09-18,2019-09-13,38.681,-0.5689982775757858,Normal,2019-09-17,59.1,58.57,0.5300000000000011,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-09-18,2019_09_18,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_09_18/csv/table9.csv,79256cec56d0f2d997556c6a6bf0234263e701dbfb1f2e8ac84c4baf757baf3b,2019-09-19T03:59:59+00:00,24,48.93125,18.01455365325733,2019,245,-0.9499899229945009,-0.3122805568857948,0.14747383342316106,0.15688480736077126,0.3921629408979897,0.1129336840956329,0.49214889619767627
2019-09-25,2019-09-20,40.937,-0.4644846274158399,Normal,2019-09-24,57.08,56.63,0.44999999999999574,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-09-25,2019_09_25,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_09_25/csv/table9.csv,29405d02d96b8e3a15c9302e3b4c58ffb782dd13a661a32d5f7b1fafdc2d7f94,2019-09-26T03:59:59+00:00,24,49.208124999999995,17.807101703271428,2019,246,-0.9805753940631429,-0.19614254142819712,0.12045940225523022,0.11837810754475336,0.32756076976382287,0.08645570731951108,0.40508127581762765
2019-10-02,2019-09-27,40.736,-0.49977086356684464,Normal,2019-10-01,53.5,53.24,0.259999999999998,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-10-02,2019_10_02,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_10_02/csv/table9.csv,2b0337aa287fc017e4fbfadd896510e492579f82d060c564a6b4d7456425710c,2019-10-03T03:59:59+00:00,24,49.48870833333333,17.513442602206943,2019,247,-0.9970175264485267,-0.07717546212664643,0.11055001585000995,0.10869020001410507,0.15505076894741265,0.08132622317886412,0.40056217140915523
2019-10-09,2019-10-04,41.677,-0.4743586097323466,Normal,2019-10-08,52.62,52.49,0.12999999999999545,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-10-09,2019_10_09,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_10_09/csv/table9.csv,ec2100345c6de8f9c3e0de2ef3d8487772786b01b8bcc2318c38e3ca0b86f835,2019-10-10T03:59:59+00:00,24,49.81700000000001,17.160013190427687,2019,248,-0.9990791668951153,0.04290475819955435,0.09043538582174349,0.08374142882438473,0.044380671276307904,0.06459808803456628,0.3577511549384138
2019-10-17,2019-10-11,42.953,-0.44367091386473034,Normal,2019-10-16,53.45,53.47,-0.01999999999999602,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-10-17,2019_10_17,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_10_17/csv/table9.csv,0265be85256058d7027e73d8e603d28ecca1c0e879970f397a90610200a09385,2019-10-18T03:59:59+00:00,24,50.338249999999995,16.64578355084972,2019,249,-0.9867305793119814,0.16236614133076377,0.06796342735831418,0.056065113714221515,-0.08472832828273164,0.04560320218734141,0.3105506783861133
2019-10-23,2019-10-18,44.459,-0.40401019933265003,Normal,2019-10-22,54.48,54.5,-0.020000000000003126,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-10-23,2019_10_23,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_10_23/csv/table9.csv,f20e6bf6f29a3beef0b89be0f6d04d3bfc36251c5ddf00d14510aa2808e329a9,2019-10-24T03:59:59+00:00,24,50.875125,15.881096592606433,2019,250,-0.9601498736716018,0.2794856348516095,0.042889925758930136,0.02514501009381309,-0.06257755127671155,0.023931931873496043,0.2571385383657939
2019-10-30,2019-10-25,46.031,-0.3495425246145976,Normal,2019-10-29,55.68,55.64,0.03999999999999915,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-10-30,2019_10_30,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_10_30/csv/table9.csv,d86909561503ffa2bfc9e014d0ecc5ded5f145d56bd550486b7d237abce164f6,2019-10-31T03:59:59+00:00,24,51.285291666666666,15.031909701001332,2019,251,-0.9197204370389466,0.3925739646141719,0.014697157511211811,-0.009989324960570256,0.020513510347939745,-0.0011608678681298418,0.19441232107200063
2019-11-06,2019-11-01,47.745,-0.2703240795132327,Normal,2019-11-05,57.29,57.15,0.14000000000000057,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-11-06,2019_11_06,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_11_06/csv/table9.csv,c12c9f4e040a6b3af0741650782b7a0fa2e192c65cfe96cb583a68d4cf526cb3,2019-11-07T04:59:59+00:00,24,51.56583333333333,14.13426928231267,2019,252,-0.8660254037844386,0.5000000000000001,-0.017681102767238666,-0.05120349963799775,0.14421180244046478,-0.0310848531333702,0.11679017724739144
2019-11-14,2019-11-08,46.516,-0.39956168448437085,Normal,2019-11-13,57.2,57.09,0.10999999999999943,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-11-14,2019_11_14,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_11_14/csv/table9.csv,0cd44ec369c11a15ed6578ec2a90a34f915a5ea6ca864d7c8aea10cfd0bd88fc,2019-11-15T04:59:59+00:00,24,51.862874999999995,13.381851182502821,2019,253,-0.7998392447397198,0.6002142805483677,-0.021921617166355545,-0.04659165870242843,0.13817551245558607,-0.027091277749695816,0.16568843398091432
2019-11-20,2019-11-15,44.221,-0.6184451554055109,Normal,2019-11-19,55.35,55.26,0.09000000000000341,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-11-20,2019_11_20,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_11_20/csv/table9.csv,860e7da04b3751d980c3a0059ec07f4792002b1cdb786a5203daddb6259f5c0f,2019-11-21T04:59:59+00:00,24,52.106208333333335,12.75005271593251,2019,254,-0.7221165966101161,0.6917713646142221,-0.014016807777433749,-0.022078119468544655,0.14205899959006169,-0.008547229250263938,0.2697008563536549
2019-11-27,2019-11-22,44.124,-0.6817884264977986,Normal,2019-11-26,58.32,58.06,0.259999999999998,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-11-27,2019_11_27,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_11_27/csv/table9.csv,dd115c368eae751fd19cd693c759c2adfa5f1bd986426fc04c599f08fa349bac,2019-11-28T04:59:59+00:00,24,52.42466666666667,12.174842435072438,2019,255,-0.6339784927628872,0.7733506777097294,-0.027304818848524648,-0.03153115554971231,0.3355177801361216,-0.01568264449976088,0.28100616600200456
2019-12-04,2019-11-29,43.822,-0.753918245343442,Normal,2019-12-03,56.03,55.82,0.21000000000000085,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-12-04,2019_12_04,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_12_04/csv/table9.csv,d019cc85f81d1fc979511b46f00c4d4b74eefe3f0f85f95f3c7e519fb9f47967,2019-12-05T04:59:59+00:00,24,52.631875,11.685451379395552,2019,256,-0.5366961939916011,0.8437755598231853,-0.03891089161779515,-0.03827834547851583,0.3082134961456158,-0.021111043803919594,0.29933902692033765
2019-12-11,2019-12-06,40.429,-1.1175136268632588,Low,2019-12-10,59.14,58.88,0.259999999999998,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-12-11,2019_12_11,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_12_11/csv/table9.csv,67e74dd7b3f2b813b77bb1b01564099769bd22fae028d23bd6ce9d2d8e5540e3,2019-12-12T04:59:59+00:00,25,53.1262,11.362009101973706,2019,257,-0.43167285247378356,0.9020302369860709,-0.009720518586442073,0.009119425135998838,0.37981879573908844,0.022092017378931822,0.4275120549359771
2019-12-18,2019-12-13,40.164,-1.2329262197204878,Low,2019-12-17,60.87,60.53,0.3399999999999963,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-12-18,2019_12_18,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_12_18/csv/table9.csv,4b74897a0e67f207439d6eb44626c210238e75b86190a3e151ab305c3fc8ca3c,2019-12-19T04:59:59+00:00,25,53.91928000000001,11.156612439565455,2019,258,-0.3204232733919109,0.947274472298717,-0.013514153979831134,0.0032475384013112008,0.48002205466882986,0.025065612162469803,0.4092821171356679
2019-12-27,2019-12-20,37.771,-1.5222074548974522,Low,2019-12-26,61.48,61.16,0.3200000000000003,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2019-12-27,2019_12_27,https://www.eia.gov/petroleum/supply/weekly/archive/2019/2019_12_27/csv/table9.csv,53b23f52a2c002e39bd5d0d82a5173d0a86a073b7e35fd28a672ddc0607ebf44,2019-12-28T04:59:59+00:00,25,54.582879999999996,11.044407873519825,2019,259,-0.2045520661262005,0.9788556850953579,0.00792784243186262,0.020659253194111438,0.4785318710342067,0.05772846731757117,0.39760699972185853
2020-01-03,2019-12-27,36.322,-1.6853143957203238,Low,2020-01-02,60.95,60.64,0.3100000000000023,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-01-03,2020_01_03,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_01_03/csv/table9.csv,75cfb1bbc58a0f6af276fb7eb5e415d4b340433823babde2740166e3f518e43a,2020-01-04T04:59:59+00:00,25,55.051,11.113060000887845,2020,260,-0.08573050015569487,0.9963183634476755,-0.5285456605993303,-0.45732228329691177,0.9667672309483062,0.07075699961187915,0.386119794034795
2020-01-08,2020-01-03,35.501,-1.1277768489162519,Low,2020-01-07,62.51,62.21,0.29999999999999716,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-01-08,2020_01_08,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_01_08/csv/table9.csv,849de3ae44a2974c5208c2d7f2290d5368f5c76360a15c09eec7c96aec5f502d,2020-01-09T04:59:59+00:00,24,46.54358333333334,9.791461266424133,2020,261,0.034327600513243496,0.9994106342455052,-0.6198461439890436,-0.540904851090239,0.9711175087622173,-0.03380383836287851,0.3619072567158015
2020-01-15,2020-01-10,35.843,-1.0644976247861442,Low,2020-01-14,58.26,58.19,0.07000000000000028,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-01-15,2020_01_15,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_01_15/csv/table9.csv,209c69aca2a6ee50d169227127c5cc39f41453d7e2fe6b598d6dca760aad5053,2020-01-16T04:59:59+00:00,24,47.049,10.527031473885405,2020,262,0.15389057670406178,0.9880878960910772,-0.6412136028394138,-0.5607067331072334,0.7530616857335897,-0.05517578646202079,0.35197624630466173
2020-01-23,2020-01-17,34.882,-1.090603568365387,Low,2020-01-22,56.76,56.66,0.10000000000000142,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-01-23,2020_01_23,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_01_23/csv/table9.csv,d9b4cb018dda7d8ba144bb4f072d7faa503252a866292f2adc7f697d2b943ed7,2020-01-24T04:59:59+00:00,24,47.26525,11.354492465635525,2020,263,0.27123391067291003,0.9625134626077081,-0.6480434245931442,-0.5668308236915437,0.7924274849103081,-0.06005166521183067,0.3475068434756387
2020-01-29,2020-01-24,35.64,-0.9862752849112122,Normal,2020-01-28,53.52,53.48,0.04000000000000625,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-01-29,2020_01_29,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_01_29/csv/table9.csv,42ec5b63441752d46d26780d1a3b1c651eca31d02b70d11f544c9f2408266d9d,2020-01-30T04:59:59+00:00,24,47.58145833333333,12.10763213478308,2020,264,0.3846650997070012,0.9230562068841761,-0.6703607531623443,-0.5877685191351251,0.7390798185973393,-0.08459431713762663,0.33572211476312636
2020-02-05,2020-01-31,36.708,-0.8823833124452259,Normal,2020-02-04,49.8,50.01,-0.21000000000000085,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-02-05,2020_02_05,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_02_05/csv/table9.csv,17f81f380a909145bad2460684aa6261152dd44e1f8104d02f185bfc8bfc452f,2020-02-06T04:59:59+00:00,24,48.07075,12.877340085355867,2020,265,0.4925480679538643,0.8702852410301553,-0.6900852245338737,-0.6145828499744984,0.49292273679537224,-0.10708960484562241,0.2750086031901464
2020-02-12,2020-02-07,38.376,-0.679326056392229,Normal,2020-02-11,50.17,50.45,-0.28000000000000114,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-02-12,2020_02_12,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_02_12/csv/table9.csv,b7785522959817c1a820abc8ddecd002443b14767a989adf44328599e4f72508,2020-02-13T04:59:59+00:00,24,47.41804166666666,13.310311862152352,2020,266,0.593326764377232,0.8049617075821959,-0.7208106885553434,-0.6604586378531134,0.42390081113661615,-0.1439061440454768,0.1578949509815995
2020-02-20,2020-02-14,38.243,-0.6400695189831023,Normal,2020-02-19,53.49,53.74,-0.25,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-02-20,2020_02_20,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_02_20/csv/table9.csv,d83ed8ef6e3e67129da202279c1de02fb3ea5550adeb0d8108e47cfb86b75cdb,2020-02-21T04:59:59+00:00,24,47.098541666666655,13.8352810187489,2020,267,0.6855476064742154,0.7280278011569848,-0.726397800441412,-0.6672377206336234,0.451999934356342,-0.15157703075404827,0.14327844348321406
2020-02-26,2020-02-21,39.149,-0.5484918307248201,Normal,2020-02-25,50.06,50.13,-0.07000000000000028,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-02-26,2020_02_26,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_02_26/csv/table9.csv,f41339423001d6a982faa14752ccbb90c4e412610668c25694bfd3866ccde8a8,2020-02-27T04:59:59+00:00,24,47.007374999999996,14.327241646635507,2020,268,0.7678804460366,0.6405931786981751,-0.7365114720152437,-0.6827339280656153,0.6272475237691779,-0.16576994173299575,0.10036894956712586
2020-03-04,2020-02-28,37.178,-0.6785686530784422,Normal,2020-03-03,47.33,47.45,-0.12000000000000455,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-03-04,2020_03_04,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_03_04/csv/table9.csv,0af6cc4196e4ed5523138c6775d713bf1726eb3a496cec349d18c77dfa8c422c,2020-03-05T04:59:59+00:00,24,47.15533333333334,14.703498736744573,2020,269,0.8391377545563938,0.5439189543287247,-0.7135775947141475,-0.6464374209476372,0.5697121258152047,-0.141260940323606,0.1946215580553161
2020-03-11,2020-03-06,37.882,-0.6398428244666958,Normal,2020-03-10,34.73,35.14,-0.4100000000000037,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-03-11,2020_03_11,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_03_11/csv/table9.csv,79cb19d327224fb521648c3e7ff8564655be3c5af78a3438bae74ad83b97288b,2020-03-12T03:59:59+00:00,24,47.445249999999994,14.946248725959995,2020,270,0.8982917515547528,0.4393995096591417,-0.7112687672681373,-0.6447903377730152,0.26950242737972485,-0.14256384065126013,0.18975628268650704
2020-03-18,2020-03-13,38.445,-0.6333864149913894,Normal,2020-03-17,27.33,28.05,-0.7200000000000024,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-03-18,2020_03_18,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_03_18/csv/table9.csv,b4c8c2b48fa7ed26007e0ead21b647285819c1d5b43a3a07490df8d3a32b6f69,2020-03-19T03:59:59+00:00,24,47.96983333333333,15.037950148430026,2020,271,0.9444892287836613,0.32854238191083485,-0.7020931319574748,-0.6334811664524915,-0.05323431185310423,-0.1365521879118262,0.20706574669773364
2020-03-25,2020-03-20,39.303,-0.6011053578867965,Normal,2020-03-24,26.2,28.05,-1.8500000000000014,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-03-25,2020_03_25,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_03_25/csv/table9.csv,e5d75a19b4595b403de92e238c9e88e5bee04d9c6b854cd01de0874c26668cc9,2020-03-26T03:59:59+00:00,24,48.383708333333324,15.106683402817806,2020,272,0.9770638564833508,0.21294651993841582,-0.6941705837359053,-0.625538715507715,-1.1983143834017316,-0.13292023285780874,0.21112263799719838
2020-04-01,2020-03-27,42.824,-0.3949968745298884,Normal,2020-03-31,24.51,27.69,-3.1799999999999997,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-04-01,2020_04_01,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_04_01/csv/table9.csv,623bcc7bbb1aca82259cdfb34a45765bb5d0bcc2892a2b1403242aceb0263c9f,2020-04-02T03:59:59+00:00,24,48.74816666666666,14.998008968342857,2020,273,0.9955457941960382,0.09427922177542453,-0.7079961447575739,-0.6539051854551736,-2.5455202797082763,-0.1562346255109036,0.11211039331795972
2020-04-08,2020-04-03,49.241,0.012040869883790162,Normal,2020-04-07,28.69,31.84,-3.1499999999999986,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-04-08,2020_04_08,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_04_08/csv/table9.csv,ea6348e6e9af55a2ec44c8304c058113353018252efe2d66c41ef5c044da0882,2020-04-09T03:59:59+00:00,24,49.063375,14.751841163828535,2020,274,0.9996684675143132,-0.025747913654988314,-0.7474988485645945,-0.7248211955163839,-2.534603831360896,-0.2111248462891223,-0.10672480954353904
2020-04-15,2020-04-10,54.965,0.3901342327619132,Normal,2020-04-14,27.4,31.87,-4.470000000000002,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-04-15,2020_04_15,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_04_15/csv/table9.csv,8a0551232cfa1ae6bd39bfd74a968931cd259cab446a127e5033c6e07aebf3d7,2020-04-16T03:59:59+00:00,24,49.37754166666667,14.321886838223659,2020,275,0.9893724130196829,-0.14540367380368988,-0.7813593244298833,-0.7877349492136192,-3.875289786567702,-0.2598131149538002,-0.30680350566210196
2020-04-22,2020-04-17,59.741,0.7264499546573271,Normal,2020-04-21,11.57,18.69,-7.120000000000001,EIA daily delivery rank; actual contract identities unavailable,inventory published after the matched quote; descriptive association only,2020-04-22,2020_04_22,https://www.eia.gov/petroleum/supply/weekly/archive/2020/2020_04_22/csv/table9.csv,be4a03c78882d093d62d66bf3ee096060885521291151c3cca38c0bda70474a9,2020-04-23T03:59:59+00:00,24,49.69325,13.831303774724047,2020,276,0.9648061359537646,-0.26296220265651454,-0.8080761320581903,-0.8401072660908613,-6.547279781253623,-0.30037866040888817,-0.48077831022176504
